torque,tool_wear,air_temperature,rotational_speed,process_temperature,type_enc,machine_failure
33.1,152,302.9,1659,312.4,2,0
45.6,34,299.3,1385,309.1,2,0
29.8,41,296.8,1666,308.0,1,0
41.5,80,298.9,1513,310.1,2,0
41.9,48,303.7,1406,312.9,2,0
42.7,147,300.6,1418,309.8,1,0
39.5,103,303.6,1502,312.6,1,0
41.6,117,301.2,1382,310.4,2,0
41.6,187,298.9,1500,308.7,0,0
50.6,220,297.4,1369,308.4,1,1
29.1,145,300.5,1663,309.8,1,1
36.0,59,297.3,1518,308.0,1,0
53.6,66,300.6,1426,309.6,1,0
62.5,92,299.0,1377,310.2,1,1
35.2,70,301.1,1611,310.6,1,0
25.2,116,296.8,1843,307.9,2,0
44.8,101,303.6,1421,311.8,2,1
62.8,22,301.9,1286,310.4,1,1
28.7,83,302.1,1711,311.0,2,0
47.8,213,302.1,1364,310.7,2,1
31.8,103,300.0,1622,309.0,0,0
36.4,32,299.2,1611,310.4,1,0
35.6,138,298.3,1570,309.4,1,0
30.7,5,297.5,1596,308.9,1,0
42.3,129,301.6,1431,311.0,2,0
40.4,165,297.1,1529,308.4,1,0
9.7,2,302.7,2709,311.6,2,1
38.5,132,298.8,1493,309.8,1,0
33.8,115,301.5,1660,311.1,2,0
37.9,127,299.3,1531,309.1,1,0
60.2,147,298.2,1332,309.2,2,0
64.4,113,303.5,1275,312.9,1,0
37.8,206,301.0,1493,310.6,1,1
27.6,103,298.9,1706,310.2,1,0
45.8,105,297.2,1453,308.3,0,0
38.9,213,302.6,1427,311.5,1,0
29.6,160,302.6,1638,311.6,1,0
30.2,106,300.5,1730,311.6,1,0
38.8,9,300.7,1485,311.9,1,0
45.9,109,298.9,1470,310.0,1,0
53.8,246,302.8,1411,312.4,0,1
24.0,179,297.5,1824,308.8,0,0
29.3,91,298.2,1780,309.0,1,0
48.5,180,301.9,1374,309.9,1,1
51.4,199,301.3,1414,310.4,1,0
40.2,231,297.6,1491,309.4,1,0
45.8,81,300.0,1368,309.0,2,0
4.2,118,297.4,2874,308.7,1,1
32.0,184,300.5,1621,310.6,2,0
49.0,61,297.3,1447,308.0,1,0
53.8,8,303.2,1351,311.4,1,1
65.3,208,300.7,1364,310.2,0,1
51.3,51,303.4,1295,311.7,1,1
37.8,150,300.5,1508,309.8,2,0
43.2,68,302.6,1450,310.5,1,0
70.6,94,303.5,1284,312.4,1,1
34.8,41,298.0,1633,309.6,1,0
31.1,193,300.8,1582,310.5,0,0
20.5,36,298.2,1991,308.7,1,0
44.2,82,299.1,1439,309.4,1,0
43.9,165,301.0,1530,311.5,2,0
54.9,72,299.5,1356,310.8,1,0
38.6,143,302.3,1611,311.7,1,0
31.4,57,297.9,1613,308.8,1,0
57.8,195,301.6,1355,310.8,1,1
56.7,203,297.7,1373,308.5,1,1
37.4,162,300.4,1487,311.1,1,0
49.8,11,299.6,1384,310.1,1,0
38.5,148,299.9,1547,309.5,0,0
52.1,145,302.9,1339,312.3,2,0
35.0,201,296.6,1566,307.5,2,0
67.6,194,302.4,1338,311.0,1,1
16.2,218,298.6,2271,309.8,1,1
35.2,119,296.0,1511,306.6,1,0
33.1,209,300.4,1553,311.8,2,1
62.4,106,302.4,1346,310.2,1,1
53.2,159,302.2,1334,310.6,1,1
52.9,208,301.2,1461,311.6,1,1
37.4,25,299.8,1460,309.4,1,0
65.3,208,300.7,1364,310.2,0,1
32.7,2,298.7,1607,309.1,1,0
38.2,18,300.0,1508,311.4,1,0
44.3,71,298.3,1472,308.2,1,0
30.3,81,302.1,1608,310.7,2,0
50.9,36,302.3,1353,310.1,1,1
53.8,125,300.3,1377,311.3,2,0
45.2,40,298.8,1439,309.9,0,1
33.5,148,300.3,1470,309.4,1,0
39.5,38,303.3,1502,311.3,0,0
44.3,152,297.2,1474,308.1,1,0
36.8,74,297.7,1547,308.3,2,0
49.1,117,298.8,1368,309.1,2,0
60.1,167,302.5,1227,311.2,1,0
36.1,127,299.0,1565,310.4,1,0
59.2,198,300.4,1272,311.8,1,1
25.5,40,301.6,1809,310.5,1,0
32.5,25,302.0,1686,311.0,1,0
47.3,59,299.4,1417,309.1,2,0
40.7,57,298.1,1485,308.2,1,0
12.2,100,301.1,2636,310.7,2,1
20.2,137,303.0,1980,311.1,1,0
61.8,209,300.7,1416,310.4,1,1
17.3,119,297.2,2182,308.4,0,0
41.2,230,303.2,1514,311.4,1,0
62.7,142,302.0,1386,309.7,2,1
40.6,152,303.1,1404,312.6,0,0
57.1,202,296.9,1400,307.8,1,1
55.5,87,299.7,1302,309.2,0,0
28.1,110,295.6,1651,306.1,2,0
50.4,220,299.2,1378,308.5,1,1
46.1,120,300.1,1385,309.2,2,0
48.3,84,297.7,1531,308.9,2,0
31.7,119,300.4,1604,311.4,2,0
62.3,100,296.6,1386,307.7,0,1
48.1,32,303.3,1350,311.3,1,1
62.9,134,299.4,1446,308.7,1,1
16.6,144,299.8,2142,311.2,1,0
33.4,204,297.1,1588,308.4,2,0
55.1,187,302.5,1349,310.4,1,1
34.9,95,300.9,1552,310.6,1,0
50.3,115,298.1,1459,308.9,2,0
42.3,0,299.3,1438,308.4,2,0
18.2,91,302.3,2170,311.7,1,0
42.5,127,300.4,1534,309.7,1,0
53.9,215,299.4,1376,310.8,1,1
35.4,217,297.3,1615,308.1,1,1
31.8,8,298.3,1706,308.9,0,0
44.4,85,302.0,1370,310.5,1,1
44.2,87,298.2,1418,309.0,1,0
47.7,73,300.1,1418,311.4,1,0
35.9,121,301.7,1625,310.5,2,0
10.7,86,298.2,2678,308.5,2,1
63.6,30,298.9,1372,308.2,2,1
55.3,98,301.0,1402,311.0,1,0
39.9,185,300.4,1478,311.7,2,0
41.9,97,297.2,1378,308.4,2,0
26.6,16,301.6,1687,310.1,1,0
41.5,30,299.4,1525,309.3,1,0
17.8,17,302.0,2157,310.7,2,0
68.2,187,302.6,1227,311.6,2,1
22.6,193,298.9,1924,309.0,2,0
33.3,52,300.8,1537,310.3,1,0
25.6,232,303.3,1732,311.4,1,0
43.7,37,298.0,1440,308.1,0,0
54.8,253,302.6,1454,312.3,2,1
47.4,57,299.8,1439,309.4,2,0
39.4,115,300.1,1554,310.4,1,0
57.2,10,299.0,1298,310.2,2,0
45.1,138,298.3,1403,309.1,1,0
32.3,223,299.1,1617,308.9,1,0
37.1,73,299.6,1560,309.1,2,0
31.2,176,300.2,1569,309.9,2,0
51.2,6,302.7,1349,310.6,2,1
32.4,26,302.3,1650,310.8,1,0
48.8,183,297.7,1469,308.1,2,0
58.7,213,303.8,1256,313.1,1,1
57.6,197,302.0,1308,309.9,1,1
55.6,2,300.5,1379,309.5,1,0
28.4,201,299.4,1692,309.3,2,0
30.4,41,300.1,1641,309.7,1,0
40.6,67,299.0,1494,310.2,1,0
56.0,61,304.0,1377,313.0,2,0
47.2,201,300.5,1411,310.6,0,0
61.3,202,300.5,1296,311.1,2,1
23.8,33,298.9,1855,308.3,1,0
36.8,113,301.3,1560,310.6,1,0
67.3,67,298.2,1313,307.9,1,1
47.7,209,297.6,1449,308.9,1,0
50.5,153,299.4,1304,309.1,1,0
41.6,160,300.4,1411,309.3,2,0
53.9,171,299.3,1365,310.4,1,0
52.1,147,300.1,1376,309.6,2,0
58.7,68,300.0,1443,310.2,2,0
44.6,142,301.8,1346,310.9,2,0
32.0,198,302.5,1638,311.1,2,0
58.7,213,303.8,1256,313.1,1,1
16.2,218,298.6,2271,309.8,1,1
59.9,205,303.8,1365,313.0,1,1
65.9,203,298.7,1181,309.8,1,1
31.0,193,300.2,1685,311.5,1,0
40.7,52,302.9,1402,311.0,2,0
31.9,96,301.4,1737,310.4,1,0
47.0,210,303.4,1341,311.8,2,1
36.7,137,300.0,1558,310.5,0,0
66.8,148,303.6,1222,311.8,1,1
27.1,32,302.6,1695,312.2,1,0
61.0,186,297.8,1327,307.3,1,1
61.2,47,301.7,1331,310.2,1,1
34.1,80,298.9,1572,308.7,1,0
61.4,88,300.9,1325,311.1,2,0
33.5,25,300.9,1616,310.5,1,0
47.2,223,302.8,1483,312.3,0,0
42.4,59,298.1,1456,308.0,1,0
44.2,134,297.3,1499,308.8,0,0
31.2,173,298.2,1599,307.8,2,0
41.1,12,303.9,1440,313.1,1,0
30.5,234,300.4,1671,310.2,2,1
62.3,100,296.6,1386,307.7,0,1
46.6,158,299.3,1419,309.0,1,0
19.0,5,303.2,2102,311.4,2,0
30.4,195,300.4,1725,309.8,2,0
47.3,25,300.9,1452,310.7,2,0
44.0,41,304.2,1490,313.4,1,0
18.9,232,300.7,2097,311.7,2,1
33.2,55,295.9,1594,306.5,0,0
39.7,77,298.8,1525,309.9,1,0
40.2,214,297.2,1489,308.6,1,0
36.7,184,297.5,1603,308.8,1,0
36.0,69,303.4,1502,312.3,1,0
56.2,146,303.0,1365,311.3,1,1
55.2,20,302.7,1305,310.4,0,1
12.8,127,297.5,2564,308.3,1,1
40.1,41,302.4,1534,311.4,2,0
27.5,145,302.3,1701,311.7,1,0
56.2,218,298.0,1405,308.3,1,1
49.9,187,298.9,1452,310.1,0,0
30.5,217,300.6,1648,310.3,1,1
37.9,177,299.2,1526,308.9,1,0
51.8,90,303.7,1363,312.1,1,1
50.4,220,299.2,1378,308.5,1,1
51.4,60,300.5,1312,311.4,2,0
48.2,65,303.0,1374,311.2,1,1
38.6,72,297.7,1510,308.4,1,0
44.8,201,298.4,1402,308.9,1,0
51.3,51,303.4,1295,311.7,1,1
41.7,97,300.5,1476,311.6,0,0
70.6,94,303.5,1284,312.4,1,1
39.0,214,301.9,1567,310.9,1,1
57.5,12,300.3,1236,311.7,2,0
46.9,87,299.1,1428,310.4,1,0
25.4,139,299.8,1785,311.3,0,0
52.0,88,301.8,1420,310.7,2,0
45.5,51,303.7,1456,313.0,1,0
33.7,13,298.8,1568,309.9,1,0
45.1,148,298.5,1418,309.4,1,0
33.4,50,296.7,1579,307.9,0,0
39.8,38,297.9,1540,307.9,2,0
63.9,59,303.4,1298,311.9,1,1
48.8,103,301.1,1310,310.6,2,0
61.2,189,300.8,1405,310.1,1,1
43.7,215,300.7,1395,311.7,1,0
52.7,134,302.3,1321,310.1,1,1
45.1,208,302.1,1325,310.7,1,1
49.1,221,302.8,1366,312.3,1,0
35.9,97,301.8,1552,310.6,2,0
42.0,165,297.1,1421,308.4,2,0
30.3,90,297.1,1636,307.8,1,0
48.8,229,299.1,1435,310.1,1,1
37.7,220,298.0,1429,308.5,1,1
56.8,187,303.3,1337,311.6,1,1
27.0,50,298.7,1660,308.5,2,0
53.3,212,298.7,1354,309.8,1,1
45.5,53,302.4,1331,310.2,1,1
50.8,27,298.2,1462,308.1,1,0
47.9,80,301.9,1405,310.7,2,0
48.5,138,298.8,1477,309.7,2,0
31.1,195,298.3,1616,309.1,1,0
45.4,59,301.3,1418,310.8,2,0
44.9,186,301.9,1376,311.0,1,0
34.8,62,300.6,1508,310.6,1,0
20.3,26,300.4,2026,311.3,0,0
36.0,190,299.7,1589,310.8,1,0
50.3,159,297.5,1312,308.8,1,0
51.6,12,302.2,1368,310.1,2,1
62.5,92,299.0,1377,310.2,1,1
47.6,79,297.0,1410,308.1,0,0
41.6,62,299.7,1554,309.2,0,0
49.7,55,300.5,1316,311.5,1,0
36.7,233,297.5,1517,309.4,1,0
18.5,95,300.6,2174,312.2,2,0
29.2,148,299.8,1706,311.2,2,0
35.7,75,299.4,1556,309.2,1,0
37.8,104,296.9,1549,307.8,0,0
48.2,106,301.1,1334,310.7,1,0
37.8,206,301.0,1493,310.6,1,1
30.3,42,300.4,1581,310.0,1,0
30.3,115,299.2,1597,309.0,2,0
48.5,180,301.9,1374,309.9,1,1
12.8,125,298.1,2567,307.7,1,1
15.8,20,303.4,2268,311.8,1,0
29.6,115,302.2,1663,311.2,2,0
45.1,168,302.4,1351,310.2,1,1
30.4,121,300.6,1639,309.7,1,0
58.7,213,303.8,1256,313.1,1,1
34.1,128,299.1,1524,308.3,1,0
16.6,47,302.2,2203,310.8,1,0
60.7,119,298.4,1421,308.7,2,1
29.4,95,298.8,1680,308.6,1,0
38.1,125,300.9,1490,310.8,1,0
54.7,104,300.5,1409,311.7,1,0
63.6,30,298.9,1372,308.2,2,1
41.6,183,299.1,1437,308.6,1,0
21.9,189,301.3,1856,311.0,1,0
33.7,147,300.2,1627,311.0,1,0
54.3,117,303.0,1372,311.1,2,1
28.2,78,304.2,1740,313.4,1,0
48.7,56,298.5,1365,309.4,2,0
33.6,104,303.3,1642,312.7,2,0
45.7,180,303.8,1372,312.5,1,0
41.2,156,295.6,1474,306.1,1,0
67.2,18,300.8,1322,311.4,1,1
44.5,181,300.0,1395,309.4,1,0
42.6,79,301.7,1413,311.2,2,0
30.8,44,300.7,1701,311.7,2,0
48.6,208,300.5,1451,310.0,1,0
39.2,104,298.8,1439,309.1,1,0
59.4,26,300.2,1353,309.8,1,0
60.7,216,298.4,1282,308.2,1,1
31.3,114,299.5,1754,310.8,2,0
55.9,156,301.8,1417,311.2,1,0
45.6,87,302.2,1482,311.5,1,0
46.1,10,302.7,1461,311.8,1,0
53.1,212,302.0,1378,310.9,1,1
42.5,164,299.6,1487,310.9,1,0
58.5,55,302.5,1326,310.3,1,1
62.0,199,296.8,1289,308.1,1,1
31.6,79,297.6,1683,308.8,2,0
46.8,162,298.7,1455,309.6,2,0
19.7,13,300.7,1910,311.7,1,0
30.3,151,300.1,1676,311.3,1,0
47.5,30,301.5,1385,310.8,2,0
43.3,10,299.4,1500,309.1,2,0
56.9,97,302.5,1330,310.9,1,1
9.8,65,303.4,2706,312.6,2,1
40.0,51,300.4,1513,311.7,1,0
55.8,113,303.1,1420,311.1,1,0
46.8,166,302.3,1377,310.9,1,1
57.4,164,301.3,1390,310.8,1,0
51.9,157,298.5,1461,308.0,2,0
32.0,79,300.0,1591,311.5,1,0
62.4,101,302.1,1294,310.7,0,1
28.8,117,303.0,1624,312.2,0,0
47.3,206,298.1,1463,307.9,2,0
38.5,166,299.1,1491,308.6,2,0
42.3,186,300.4,1560,310.0,2,0
45.2,185,301.7,1417,310.6,2,0
39.3,32,301.9,1467,310.6,1,0
26.8,136,297.5,1712,308.5,1,0
37.4,146,296.7,1516,307.6,1,0
57.4,134,297.3,1447,308.8,2,0
46.5,26,298.6,1449,309.3,1,0
37.3,207,302.2,1530,311.3,1,1
46.5,121,299.3,1449,309.0,1,0
31.3,0,297.2,1662,308.1,1,0
54.9,81,301.1,1397,312.2,1,0
55.1,187,302.5,1349,310.4,1,1
50.3,101,303.6,1391,312.0,1,0
62.3,20,298.4,1433,308.3,1,1
25.5,98,302.9,1745,312.2,2,0
46.0,128,303.6,1418,312.4,1,0
49.6,101,297.8,1421,308.8,1,0
28.2,108,300.0,1791,309.1,1,0
31.2,73,300.2,1587,311.3,2,0
55.8,70,301.6,1362,310.1,1,1
52.7,161,301.3,1410,311.0,2,0
14.6,149,295.7,2270,306.2,1,1
26.4,41,297.6,1735,309.0,0,0
49.9,96,300.7,1373,311.1,2,0
35.1,164,300.8,1527,312.1,0,0
49.3,93,303.5,1344,311.9,1,1
37.1,99,298.8,1528,310.3,2,0
21.5,18,302.6,1923,310.2,1,0
39.8,114,298.9,1517,308.6,2,0
16.7,45,303.5,2116,312.7,2,0
63.4,37,298.8,1225,309.7,1,0
44.2,126,300.6,1472,311.9,1,0
58.8,202,298.0,1348,308.2,1,1
58.4,189,300.7,1336,311.8,1,1
58.2,2,303.2,1336,311.5,2,1
19.0,53,303.4,1991,311.7,0,0
54.0,44,303.4,1307,311.4,2,1
35.9,30,302.0,1587,311.4,2,0
76.6,3,300.4,1200,311.6,1,1
68.5,0,302.6,1288,312.1,1,1
40.4,111,302.2,1507,310.5,2,0
59.2,198,300.4,1272,311.8,1,1
53.8,86,300.3,1433,310.6,1,0
32.7,31,297.7,1668,307.2,1,0
29.0,216,300.0,1692,311.4,2,1
53.2,159,302.2,1334,310.6,1,1
53.4,199,297.1,1432,308.4,2,0
53.8,246,302.8,1411,312.4,0,1
5.8,215,301.8,2825,310.2,1,1
66.3,42,298.5,1301,308.2,1,1
53.3,146,299.9,1268,310.3,1,0
34.1,3,300.6,1622,310.2,1,0
45.3,183,301.4,1451,310.5,2,0
17.6,175,299.8,2084,310.9,1,0
30.6,14,299.0,1615,308.9,1,0
35.6,198,300.7,1533,310.3,1,0
41.4,144,301.4,1445,311.1,0,0
34.5,191,297.9,1637,308.4,0,0
56.8,195,301.3,1269,310.1,1,1
45.1,70,297.9,1472,308.5,1,0
45.7,175,302.3,1450,311.0,2,0
45.3,70,298.1,1443,309.3,1,0
15.0,117,304.0,2354,313.0,1,0
49.9,4,298.8,1445,308.8,0,0
28.2,122,302.2,1692,311.2,0,0
48.2,128,300.7,1318,311.0,1,0
45.3,92,299.1,1519,310.4,1,0
54.8,155,302.4,1362,310.7,1,1
36.9,194,302.9,1550,312.4,1,0
68.6,161,304.0,1271,313.2,0,1
37.7,12,297.5,1535,308.9,2,0
43.9,126,299.7,1560,311.2,2,0
27.1,30,302.6,1773,311.7,1,0
44.7,73,298.3,1507,310.0,1,0
57.9,191,300.5,1368,311.8,1,1
25.4,46,298.3,1646,308.9,2,0
47.6,52,301.4,1434,311.2,2,0
44.7,29,297.5,1456,308.7,1,0
31.9,108,303.9,1586,313.1,1,0
37.4,50,298.4,1571,308.0,1,0
29.0,216,300.0,1692,311.4,2,1
34.3,48,299.0,1504,310.4,1,0
48.7,147,295.6,1383,306.1,1,0
50.6,148,302.5,1329,310.2,1,1
37.7,197,297.5,1471,308.9,0,0
46.3,194,302.3,1341,311.7,2,0
48.1,88,300.6,1389,310.8,2,0
48.2,166,302.1,1379,310.1,2,1
37.8,206,301.0,1493,310.6,1,1
37.0,184,297.3,1542,308.7,2,0
5.6,213,296.4,2833,307.4,1,1
48.2,82,300.5,1378,311.5,2,0
31.8,52,302.6,1647,312.3,1,0
48.9,238,299.2,1352,310.3,1,1
46.1,148,302.4,1349,310.9,1,1
41.9,221,299.7,1399,309.3,2,1
31.7,202,301.8,1609,310.9,1,0
53.0,115,297.0,1422,307.9,2,0
24.5,190,304.1,1883,313.3,1,0
48.9,107,302.4,1379,310.1,2,1
39.0,214,301.9,1567,310.9,1,1
44.2,147,298.2,1441,309.0,2,0
44.0,140,303.3,1463,312.6,1,0
23.0,103,300.5,1867,312.0,2,0
51.0,46,300.2,1379,311.8,1,0
51.0,187,295.3,1475,305.7,1,0
44.8,127,299.7,1355,309.2,0,0
65.2,136,300.3,1381,311.2,2,1
36.9,13,297.9,1507,309.1,1,0
12.8,127,297.5,2564,308.3,1,1
21.6,93,298.2,1952,307.7,2,0
44.2,117,300.1,1494,310.5,1,0
26.9,83,298.1,1802,309.2,1,0
29.7,34,302.3,1653,310.1,1,0
39.0,97,302.6,1563,310.2,2,0
35.3,167,300.7,1608,311.1,2,0
39.4,84,298.5,1502,309.6,2,0
39.4,18,300.8,1479,311.7,1,0
49.6,80,300.5,1302,311.5,1,0
29.9,162,302.8,1764,312.3,1,0
44.4,82,299.3,1408,308.7,0,0
18.0,16,300.6,2156,310.5,2,0
40.9,211,302.7,1446,310.5,1,1
54.5,121,298.9,1357,309.9,2,0
32.0,60,298.9,1592,309.9,1,0
27.3,163,298.4,1710,309.6,1,1
57.3,147,302.0,1280,309.8,0,1
11.8,124,301.8,2672,310.6,1,1
53.4,42,302.6,1321,312.3,1,0
55.5,59,302.0,1352,310.9,2,0
44.1,140,297.7,1392,309.4,1,0
51.2,6,302.7,1349,310.6,2,1
29.1,145,300.5,1663,309.8,1,1
67.3,67,298.2,1313,307.9,1,1
55.8,70,301.6,1362,310.1,1,1
46.7,90,301.3,1346,310.4,1,0
54.5,30,303.5,1366,312.0,1,1
40.5,222,297.4,1475,308.3,1,1
35.8,140,298.3,1568,309.4,1,0
38.0,125,299.1,1506,308.3,2,0
59.2,153,302.1,1454,311.2,1,1
28.3,136,298.4,1692,309.5,1,0
46.3,135,301.1,1408,311.7,1,0
26.1,131,298.9,1823,310.1,1,0
26.6,149,300.7,1775,309.9,1,0
61.5,127,303.1,1404,312.4,1,1
45.2,92,300.7,1465,310.8,2,0
8.0,15,301.5,2760,310.9,1,1
64.4,177,301.0,1236,311.1,1,1
40.6,176,298.3,1488,309.1,2,0
37.6,109,296.9,1544,307.8,2,0
41.8,93,298.1,1434,308.8,2,0
42.5,97,301.6,1613,310.6,1,0
21.4,44,300.2,1981,309.4,1,0
41.8,10,302.7,1351,310.5,1,1
30.5,234,300.4,1671,310.2,2,1
38.0,38,300.9,1513,311.9,0,0
23.2,72,300.9,1811,312.2,1,0
56.9,97,302.5,1330,310.9,1,1
30.8,100,299.8,1614,309.0,1,0
55.5,101,302.5,1356,310.9,0,1
39.9,184,298.4,1473,308.3,1,0
35.8,14,298.9,1679,310.6,2,0
35.9,177,296.9,1653,307.7,1,0
53.1,212,302.0,1378,310.9,1,1
12.8,127,297.5,2564,308.3,1,1
55.1,187,302.5,1349,310.4,1,1
41.7,231,296.8,1497,308.0,1,0
41.4,20,298.9,1404,309.9,2,0
60.7,125,302.7,1297,311.1,2,1
37.1,44,299.1,1577,310.6,1,0
62.4,92,302.6,1325,310.2,1,1
44.8,101,303.6,1421,311.8,2,1
69.4,119,299.3,1258,308.9,1,1
33.6,126,300.4,1571,309.6,0,0
31.6,96,298.2,1805,308.3,1,0
24.8,156,300.8,1698,311.1,0,0
50.9,200,303.4,1366,311.8,1,1
52.6,172,303.1,1336,311.3,1,1
61.2,47,301.7,1331,310.2,1,1
29.4,75,298.0,1620,308.0,2,0
56.7,203,297.7,1373,308.5,1,1
12.8,125,298.1,2567,307.7,1,1
51.1,173,299.9,1292,310.9,1,0
41.3,208,298.8,1455,308.9,1,1
39.3,9,301.9,1567,310.8,1,0
12.2,17,300.5,2633,310.5,1,1
46.2,16,297.3,1438,308.7,0,0
45.3,99,301.5,1494,311.0,1,0
54.6,112,303.6,1371,312.2,0,1
41.4,75,300.8,1462,311.3,1,0
47.6,188,300.4,1362,311.8,2,0
37.4,96,302.0,1539,310.6,2,0
35.6,16,300.4,1545,310.6,2,0
53.3,212,298.7,1354,309.8,1,1
41.9,166,302.2,1471,311.2,2,0
37.7,107,300.3,1560,311.6,1,0
45.0,77,297.3,1403,308.0,2,0
44.8,91,299.3,1409,308.5,1,0
21.3,67,301.9,1972,310.3,1,0
70.5,234,302.8,1262,312.3,2,1
62.4,92,302.6,1325,310.2,1,1
47.6,192,299.7,1405,310.8,2,0
53.7,176,301.4,1428,310.7,1,0
23.2,161,302.0,1895,310.4,1,0
45.6,129,298.4,1496,309.3,2,0
29.7,17,296.1,1619,307.2,2,0
37.6,44,298.7,1558,310.1,1,0
45.5,53,302.4,1331,310.2,1,1
54.5,51,298.9,1341,310.1,1,0
28.8,162,300.2,1662,311.6,0,0
29.0,235,302.0,1615,310.8,1,1
33.1,209,300.4,1553,311.8,2,1
65.7,191,298.9,1410,309.0,1,1
35.3,190,298.9,1546,309.6,0,0
41.2,185,299.1,1416,310.1,1,0
42.8,38,302.3,1475,311.8,0,0
35.3,119,298.1,1565,307.8,1,0
22.1,163,297.2,1924,308.6,1,0
42.1,19,299.3,1563,310.5,2,0
59.1,4,303.3,1395,311.4,2,0
35.7,46,300.0,1499,309.4,1,0
69.6,62,299.9,1288,310.2,1,1
58.0,108,302.0,1357,310.4,1,1
33.4,106,298.3,1602,307.7,2,0
32.8,213,299.9,1539,310.5,1,0
51.8,90,303.7,1363,312.1,1,1
48.6,44,299.4,1448,309.3,1,0
56.8,195,301.3,1269,310.1,1,1
27.7,105,301.7,1691,310.6,2,0
57.1,202,296.9,1400,307.8,1,1
34.2,66,297.6,1517,308.4,1,0
56.8,171,298.9,1313,310.1,2,0
38.6,145,302.2,1556,311.7,1,0
33.5,75,303.3,1548,311.8,2,0
36.6,54,300.5,1515,310.5,1,0
25.1,86,296.6,1809,307.6,1,0
51.2,163,302.4,1374,310.3,1,1
58.2,2,303.2,1336,311.5,2,1
62.8,22,301.9,1286,310.4,1,1
28.8,60,296.9,1741,308.1,1,0
43.1,43,300.9,1454,310.4,1,0
63.2,45,300.6,1367,309.4,2,1
42.8,125,297.9,1527,307.7,2,0
23.8,9,302.2,1827,310.8,1,0
42.0,168,301.4,1375,310.7,2,0
39.1,70,302.4,1544,311.6,0,0
50.6,220,297.4,1369,308.4,1,1
54.0,86,302.5,1307,310.2,1,1
24.2,179,301.0,1765,310.9,2,0
68.2,187,302.6,1227,311.6,2,1
34.7,213,298.0,1544,308.3,1,0
51.6,80,303.5,1393,313.0,1,0
45.5,53,302.4,1331,310.2,1,1
46.8,0,302.1,1454,311.2,1,0
44.5,27,303.1,1489,311.2,2,0
42.5,58,295.6,1424,306.2,1,0
44.4,128,296.8,1338,307.6,1,0
42.1,58,297.7,1479,309.1,1,0
46.8,151,301.8,1403,310.6,1,0
13.0,5,303.8,2497,313.1,1,1
39.0,35,297.9,1550,307.6,1,0
47.7,20,301.9,1419,310.9,2,1
37.7,134,298.6,1496,309.8,1,0
51.6,86,302.1,1450,311.1,2,0
48.6,111,302.6,1329,311.0,2,1
73.6,49,301.1,1312,310.4,1,1
38.3,53,298.8,1530,310.0,0,0
55.7,125,301.3,1419,310.3,1,0
52.1,121,301.5,1426,311.1,1,0
61.7,134,299.8,1320,309.7,2,0
53.9,207,298.1,1354,308.6,1,1
30.3,104,301.4,1738,310.8,2,0
42.5,35,296.3,1454,307.2,2,0
31.3,64,301.2,1734,310.8,2,0
44.3,43,297.6,1400,308.3,0,0
31.5,49,302.4,1557,311.8,2,0
50.9,141,297.6,1319,308.7,1,0
34.9,67,298.2,1622,308.1,1,0
56.2,208,302.3,1369,311.8,1,1
29.6,13,298.5,1670,308.8,1,0
61.2,47,301.7,1331,310.2,1,1
47.6,28,300.1,1453,309.4,1,0
62.9,134,299.4,1446,308.7,1,1
54.6,87,295.8,1337,306.3,1,0
28.3,13,300.5,1759,311.0,1,0
11.8,124,301.8,2672,310.6,1,1
35.9,171,298.8,1490,309.8,0,0
69.1,153,297.0,1296,307.9,1,1
31.3,120,299.3,1703,309.1,2,0
34.7,33,297.9,1619,309.1,1,0
36.1,212,299.4,1513,309.2,0,0
28.4,188,299.3,1648,308.8,2,0
52.2,40,302.8,1312,310.9,1,1
50.4,220,299.2,1378,308.5,1,1
53.9,150,300.7,1334,311.0,2,0
38.1,106,297.5,1604,308.4,1,0
54.1,90,301.4,1436,310.7,1,0
22.4,36,300.8,1924,310.7,2,0
48.6,111,302.6,1329,311.0,2,1
40.7,74,303.9,1570,313.2,2,0
36.9,206,301.3,1539,311.0,1,0
41.3,196,297.4,1459,308.6,1,0
36.9,64,297.8,1548,308.8,1,0
63.2,45,300.6,1367,309.4,2,1
36.6,117,298.9,1517,309.9,1,0
52.2,40,302.8,1312,310.9,1,1
35.9,6,302.7,1551,310.5,1,0
41.5,96,299.0,1483,310.4,1,0
48.9,228,299.2,1515,309.0,1,1
38.5,134,303.0,1533,312.3,1,0
60.7,216,298.4,1282,308.2,1,1
38.2,198,298.4,1416,308.0,2,1
54.0,44,303.4,1307,311.4,2,1
13.0,5,303.8,2497,313.1,1,1
32.5,7,303.6,1627,312.1,2,0
38.3,102,300.7,1580,309.3,1,0
53.4,100,299.2,1378,308.5,1,0
61.5,61,297.4,1399,308.5,1,1
27.8,199,297.8,1699,308.5,1,0
65.1,212,299.8,1299,309.3,1,1
51.6,12,302.2,1368,310.1,2,1
38.1,188,297.8,1498,307.2,1,0
46.4,114,297.4,1439,308.6,1,0
33.5,104,296.5,1607,307.6,1,0
49.9,47,298.2,1475,308.3,1,0
40.2,201,302.5,1507,310.5,2,0
41.8,5,300.2,1518,310.4,1,0
39.4,70,301.8,1451,311.2,0,0
65.2,209,299.6,1229,310.9,1,1
